3904.38
5248.79
5629.41
6422.40
6908.70
7466.35
7872.18
7976.55
8091.61
8578.80
8748.22
8810.70
8934.81
8982.50
9388.20
9499.90
10541.70
10657.60
10778.30
10861.40
10946.90
11044.50
11073.50
11119.00
11162.90
11264.40
11322.00
11329.30
11366.00
11371.40
11382.10
11436.80
11460.40
11514.60
11519.00
11542.20
11559.10
11578.00
11602.30
11603.40
11629.10
11646.90
11653.50
11677.10
11738.80
11788.50
11810.90
11830.80
11855.80
11872.20
11924.60
11971.00
12047.70
12058.90
12067.30
12089.70
12095.10
12110.70
12141.20
12180.20
12192.70
12226.40
12331.00
12965.00
13125.00
13301.00
13900.00
